ins_id,time,open_px,high_px,low_px,last_px,trade_qty,trade_mv,hold_qty,last_time
SHFE.CU2207,2022-06-01 10:09:00.000,71500,71520,71500,71500,67,23955650,137920,2022-06-01 10:09:59.500
SHFE.CU2207,2022-06-01 10:10:00.000,71500,71530,71500,71520,162,57928600,137867,2022-06-01 10:10:56.000
SHFE.CU2207,2022-06-01 10:11:00.000,71530,71540,71520,71540,126,45064050,137863,2022-06-01 10:11:59.000
SHFE.CU2207,2022-06-01 10:12:00.000,71540,71570,71530,71550,224,80140450,137917,2022-06-01 10:12:59.500
SHFE.CU2207,2022-06-01 10:13:00.000,71560,71570,71550,71570,155,55461050,137941,2022-06-01 10:13:58.500
SHFE.CU2207,2022-06-01 10:14:00.000,71560,71590,71560,71580,92,32924650,137980,2022-06-01 10:15:00.000
SHFE.CU2207,2022-06-01 10:30:00.000,71570,71620,71560,71620,377,134960100,138022,2022-06-01 10:30:59.500
SHFE.CU2207,2022-06-01 10:31:00.000,71620,71630,71600,71620,335,119947850,137961,2022-06-01 10:31:59.500
SHFE.CU2207,2022-06-01 10:32:00.000,71610,71620,71590,71610,199,71248700,138029,2022-06-01 10:32:57.500
SHFE.CU2207,2022-06-01 10:33:00.000,71610,71630,71610,71620,161,57653000,138084,2022-06-01 10:33:58.500
SHFE.CU2207,2022-06-01 10:34:00.000,71630,71640,71610,71620,236,84519950,138143,2022-06-01 10:34:59.500
SHFE.CU2207,2022-06-01 10:35:00.000,71610,71620,71580,71600,310,110992850,138147,2022-06-01 10:35:59.500
SHFE.CU2207,2022-06-01 10:36:00.000,71600,71610,71590,71610,165,59075300,138247,2022-06-01 10:36:59.500
SHFE.CU2207,2022-06-01 10:37:00.000,71620,71630,71580,71580,230,82353450,138273,2022-06-01 10:37:59.500
SHFE.CU2207,2022-06-01 10:38:00.000,71600,71600,71580,71580,96,34359300,138313,2022-06-01 10:38:58.500
SHFE.CU2207,2022-06-01 10:39:00.000,71590,71600,71570,71590,147,52615850,138338,2022-06-01 10:39:59.500
SHFE.CU2207,2022-06-01 10:40:00.000,71590,71590,71570,71580,100,35792200,138341,2022-06-01 10:40:59.500
SHFE.CU2207,2022-06-01 10:41:00.000,71590,71610,71580,71610,124,44388300,138345,2022-06-01 10:41:59.500
SHFE.CU2207,2022-06-01 10:42:00.000,71600,71610,71600,71600,63,22556600,138362,2022-06-01 10:42:56.500
SHFE.CU2207,2022-06-01 10:43:00.000,71600,71610,71590,71600,176,63008650,138341,2022-06-01 10:43:59.500
SHFE.CU2207,2022-06-01 10:44:00.000,71590,71610,71590,71600,130,46536800,138366,2022-06-01 10:44:59.500
SHFE.CU2207,2022-06-01 10:45:00.000,71600,71610,71590,71610,85,30429550,138401,2022-06-01 10:45:59.500
SHFE.CU2207,2022-06-01 10:46:00.000,71590,71600,71580,71600,54,19329700,138421,2022-06-01 10:46:59.500
SHFE.CU2207,2022-06-01 10:47:00.000,71600,71610,71590,71590,28,10024050,138416,2022-06-01 10:47:59.500
SHFE.CU2207,2022-06-01 10:48:00.000,71590,71600,71580,71590,177,63354800,138405,2022-06-01 10:48:57.500
SHFE.CU2207,2022-06-01 10:49:00.000,71600,71600,71590,71600,75,26849200,138396,2022-06-01 10:49:59.500
SHFE.CU2207,2022-06-01 10:50:00.000,71590,71620,71580,71600,167,59783450,138399,2022-06-01 10:50:59.500
SHFE.CU2207,2022-06-01 10:51:00.000,71610,71620,71580,71610,125,44749800,138423,2022-06-01 10:51:57.000
SHFE.CU2207,2022-06-01 10:52:00.000,71610,71620,71610,71620,63,22559100,138409,2022-06-01 10:52:59.500
SHFE.CU2207,2022-06-01 10:53:00.000,71610,71620,71590,71590,91,32577250,138426,2022-06-01 10:53:59.500
SHFE.CU2207,2022-06-01 10:54:00.000,71580,71600,71570,71600,82,29348550,138425,2022-06-01 10:54:59.500
SHFE.CU2207,2022-06-01 10:55:00.000,71590,71600,71590,71600,88,31501550,138407,2022-06-01 10:55:59.500
SHFE.CU2207,2022-06-01 10:56:00.000,71600,71610,71600,71610,43,15395100,138417,2022-06-01 10:56:59.500
SHFE.CU2207,2022-06-01 10:57:00.000,71600,71620,71590,71610,67,23987850,138416,2022-06-01 10:57:59.500
SHFE.CU2207,2022-06-01 10:58:00.000,71620,71640,71610,71630,704,252114200,138764,2022-06-01 10:58:58.000
SHFE.CU2207,2022-06-01 10:59:00.000,71630,71640,71620,71630,70,25071850,138746,2022-06-01 10:59:58.500
SHFE.CU2207,2022-06-01 11:00:00.000,71630,71630,71610,71610,102,36526900,138802,2022-06-01 11:00:58.000
SHFE.CU2207,2022-06-01 11:01:00.000,71610,71620,71600,71610,149,53350900,138837,2022-06-01 11:01:59.000
SHFE.CU2207,2022-06-01 11:02:00.000,71610,71610,71600,71600,69,24705450,138865,2022-06-01 11:02:59.500
SHFE.CU2207,2022-06-01 11:03:00.000,71610,71620,71590,71600,66,23628050,138874,2022-06-01 11:03:58.000
SHFE.CU2207,2022-06-01 11:04:00.000,71600,71610,71590,71590,23,8233650,138878,2022-06-01 11:04:59.500
SHFE.CU2207,2022-06-01 11:05:00.000,71590,71600,71590,71590,30,10739250,138885,2022-06-01 11:05:58.000
SHFE.CU2207,2022-06-01 11:06:00.000,71580,71580,71550,71560,120,42940150,138837,2022-06-01 11:06:59.500
SHFE.CU2207,2022-06-01 11:07:00.000,71570,71580,71560,71560,127,45447950,138844,2022-06-01 11:07:59.500
SHFE.CU2207,2022-06-01 11:08:00.000,71560,71570,71550,71560,123,44011200,138886,2022-06-01 11:08:59.000
SHFE.CU2207,2022-06-01 11:09:00.000,71560,71570,71560,71560,21,7514150,138895,2022-06-01 11:09:58.500
SHFE.CU2207,2022-06-01 11:10:00.000,71560,71570,71560,71570,77,27554150,138890,2022-06-01 11:10:52.000
SHFE.CU2207,2022-06-01 11:11:00.000,71570,71600,71570,71590,69,24699250,138905,2022-06-01 11:11:59.000
SHFE.CU2207,2022-06-01 11:12:00.000,71590,71600,71580,71600,75,26845600,138903,2022-06-01 11:12:52.000
SHFE.CU2207,2022-06-01 11:13:00.000,71600,71600,71580,71580,58,20760900,138896,2022-06-01 11:13:56.000
SHFE.CU2207,2022-06-01 11:14:00.000,71580,71580,71570,71580,7,2505100,138898,2022-06-01 11:14:57.500
SHFE.CU2207,2022-06-01 11:15:00.000,71590,71610,71580,71600,120,42959050,138984,2022-06-01 11:15:59.500
SHFE.CU2207,2022-06-01 11:16:00.000,71600,71620,71600,71610,118,42250100,139057,2022-06-01 11:16:59.500
SHFE.CU2207,2022-06-01 11:17:00.000,71620,71630,71620,71620,70,25067950,139080,2022-06-01 11:17:56.500
SHFE.CU2207,2022-06-01 11:18:00.000,71630,71640,71620,71630,105,37606350,139053,2022-06-01 11:18:59.000
SHFE.CU2207,2022-06-01 11:19:00.000,71620,71630,71620,71630,59,21130650,139042,2022-06-01 11:19:59.500
SHFE.CU2207,2022-06-01 11:20:00.000,71630,71660,71620,71650,219,78452500,139060,2022-06-01 11:20:56.000
SHFE.CU2207,2022-06-01 11:21:00.000,71650,71650,71620,71620,96,34383600,139056,2022-06-01 11:21:57.500
SHFE.CU2207,2022-06-01 11:22:00.000,71620,71630,71610,71620,113,40465400,139073,2022-06-01 11:22:59.000
SHFE.CU2207,2022-06-01 11:23:00.000,71610,71620,71600,71620,96,34373500,139104,2022-06-01 11:23:59.500
SHFE.CU2207,2022-06-01 11:24:00.000,71610,71630,71610,71620,55,19695150,139130,2022-06-01 11:24:58.500
SHFE.CU2207,2022-06-01 11:25:00.000,71620,71620,71590,71600,123,44039500,139127,2022-06-01 11:25:59.000
SHFE.CU2207,2022-06-01 11:26:00.000,71600,71600,71580,71590,72,25773800,139135,2022-06-01 11:26:58.000
SHFE.CU2207,2022-06-01 11:27:00.000,71590,71610,71590,71590,102,36511800,139165,2022-06-01 11:27:58.500
SHFE.CU2207,2022-06-01 11:28:00.000,71580,71600,71580,71590,68,24340150,139163,2022-06-01 11:28:59.500
SHFE.CU2207,2022-06-01 11:29:00.000,71590,71600,71580,71600,107,38303350,139211,2022-06-01 11:30:00.000
SHFE.CU2207,2022-06-01 13:30:00.000,71530,71550,71480,71520,884,316157150,139217,2022-06-01 13:30:59.500
SHFE.CU2207,2022-06-01 13:31:00.000,71530,71530,71500,71510,484,173054150,139263,2022-06-01 13:31:59.500
SHFE.CU2207,2022-06-01 13:32:00.000,71510,71520,71490,71500,402,143725750,139281,2022-06-01 13:32:59.500
SHFE.CU2207,2022-06-01 13:33:00.000,71500,71520,71490,71510,221,79013000,139280,2022-06-01 13:33:59.500
SHFE.CU2207,2022-06-01 13:34:00.000,71500,71520,71480,71490,182,65063450,139334,2022-06-01 13:34:59.500
SHFE.CU2207,2022-06-01 13:35:00.000,71490,71490,71450,71460,417,148998000,139421,2022-06-01 13:35:59.500
SHFE.CU2207,2022-06-01 13:36:00.000,71450,71470,71440,71440,181,64671900,139469,2022-06-01 13:36:58.500
SHFE.CU2207,2022-06-01 13:37:00.000,71440,71450,71410,71420,653,233222950,139468,2022-06-01 13:37:59.500
SHFE.CU2207,2022-06-01 13:38:00.000,71410,71440,71410,71430,226,80711500,139529,2022-06-01 13:38:59.500
SHFE.CU2207,2022-06-01 13:39:00.000,71420,71450,71420,71450,195,69655550,139590,2022-06-01 13:39:59.500
SHFE.CU2207,2022-06-01 13:40:00.000,71450,71480,71450,71480,172,61462900,139586,2022-06-01 13:40:59.500
SHFE.CU2207,2022-06-01 13:41:00.000,71480,71480,71460,71460,21,7504700,139589,2022-06-01 13:41:59.500
SHFE.CU2207,2022-06-01 13:42:00.000,71470,71490,71460,71480,195,69693550,139560,2022-06-01 13:42:59.000
SHFE.CU2207,2022-06-01 13:43:00.000,71480,71510,71480,71510,144,51475550,139598,2022-06-01 13:43:57.500
SHFE.CU2207,2022-06-01 13:44:00.000,71500,71520,71500,71500,111,39686900,139595,2022-06-01 13:44:59.500
SHFE.CU2207,2022-06-01 13:45:00.000,71510,71540,71510,71520,228,81538300,139610,2022-06-01 13:45:59.500
SHFE.CU2207,2022-06-01 13:46:00.000,71520,71540,71520,71520,102,36480500,139613,2022-06-01 13:46:59.000
SHFE.CU2207,2022-06-01 13:47:00.000,71520,71520,71480,71490,171,61137900,139645,2022-06-01 13:47:59.500
SHFE.CU2207,2022-06-01 13:48:00.000,71490,71500,71480,71480,176,62909600,139667,2022-06-01 13:48:59.000
SHFE.CU2207,2022-06-01 13:49:00.000,71480,71490,71470,71490,85,30378650,139680,2022-06-01 13:49:59.000
SHFE.CU2207,2022-06-01 13:50:00.000,71490,71490,71480,71480,47,16799500,139687,2022-06-01 13:50:59.000
SHFE.CU2207,2022-06-01 13:51:00.000,71480,71510,71480,71500,98,35033200,139681,2022-06-01 13:51:58.000
SHFE.CU2207,2022-06-01 13:52:00.000,71510,71530,71510,71530,62,22170600,139679,2022-06-01 13:52:59.500
SHFE.CU2207,2022-06-01 13:53:00.000,71520,71540,71520,71530,45,16094650,139675,2022-06-01 13:53:59.000
SHFE.CU2207,2022-06-01 13:54:00.000,71520,71530,71520,71530,28,10013250,139685,2022-06-01 13:54:59.500
SHFE.CU2207,2022-06-01 13:55:00.000,71540,71550,71530,71540,94,33626000,139686,2022-06-01 13:55:58.500
SHFE.CU2207,2022-06-01 13:56:00.000,71540,71540,71520,71530,34,12160750,139700,2022-06-01 13:56:59.500
SHFE.CU2207,2022-06-01 13:57:00.000,71510,71520,71500,71510,72,25744950,139698,2022-06-01 13:57:57.500
SHFE.CU2207,2022-06-01 13:58:00.000,71520,71530,71500,71510,63,22528200,139672,2022-06-01 13:58:59.000
SHFE.CU2207,2022-06-01 13:59:00.000,71520,71530,71500,71520,92,32896650,139699,2022-06-01 13:59:59.500
SHFE.CU2207,2022-06-01 14:00:00.000,71510,71530,71500,71500,68,24313200,139725,2022-06-01 14:00:59.500
SHFE.CU2207,2022-06-01 14:01:00.000,71500,71510,71490,71510,48,17160550,139742,2022-06-01 14:01:56.500
SHFE.CU2207,2022-06-01 14:02:00.000,71510,71530,71500,71520,56,20024900,139765,2022-06-01 14:02:59.000
SHFE.CU2207,2022-06-01 14:03:00.000,71520,71530,71520,71520,24,8583450,139775,2022-06-01 14:03:59.000
SHFE.CU2207,2022-06-01 14:04:00.000,71530,71540,71530,71540,31,11087500,139769,2022-06-01 14:04:58.500
SHFE.CU2207,2022-06-01 14:05:00.000,71540,71560,71540,71540,171,61175300,139777,2022-06-01 14:05:59.500
SHFE.CU2207,2022-06-01 14:06:00.000,71550,71560,71530,71530,79,28260500,139774,2022-06-01 14:06:59.500
SHFE.CU2207,2022-06-01 14:07:00.000,71540,71540,71500,71510,119,42553950,139805,2022-06-01 14:07:56.000
SHFE.CU2207,2022-06-01 14:08:00.000,71520,71540,71520,71540,41,14663200,139814,2022-06-01 14:08:54.500
SHFE.CU2207,2022-06-01 14:09:00.000,71530,71540,71520,71540,77,27539000,139829,2022-06-01 14:09:54.500
SHFE.CU2207,2022-06-01 14:10:00.000,71540,71560,71530,71550,76,27186600,139823,2022-06-01 14:10:59.500
SHFE.CU2207,2022-06-01 14:11:00.000,71550,71560,71550,71560,43,15384650,139819,2022-06-01 14:11:59.500
SHFE.CU2207,2022-06-01 14:12:00.000,71560,71560,71540,71550,106,37920350,139815,2022-06-01 14:12:58.500
SHFE.CU2207,2022-06-01 14:13:00.000,71550,71570,71550,71550,83,29697150,139824,2022-06-01 14:13:53.000
SHFE.CU2207,2022-06-01 14:14:00.000,71550,71560,71540,71550,36,12878700,139821,2022-06-01 14:14:54.000
SHFE.CU2207,2022-06-01 14:15:00.000,71540,71550,71530,71550,188,67243250,139873,2022-06-01 14:15:51.000
SHFE.CU2207,2022-06-01 14:16:00.000,71540,71550,71540,71540,43,15382100,139885,2022-06-01 14:16:59.000
SHFE.CU2207,2022-06-01 14:17:00.000,71530,71530,71510,71530,88,31468800,139896,2022-06-01 14:17:59.500
SHFE.CU2207,2022-06-01 14:18:00.000,71520,71520,71500,71500,115,41118400,139877,2022-06-01 14:18:56.000
SHFE.CU2207,2022-06-01 14:19:00.000,71510,71510,71500,71510,38,13586750,139863,2022-06-01 14:19:56.500
SHFE.CU2207,2022-06-01 14:20:00.000,71510,71540,71500,71520,126,45058600,139859,2022-06-01 14:20:56.000
SHFE.CU2207,2022-06-01 14:21:00.000,71510,71520,71500,71520,88,31463900,139856,2022-06-01 14:21:59.500
SHFE.CU2207,2022-06-01 14:22:00.000,71510,71540,71510,71530,44,15735300,139870,2022-06-01 14:22:59.500
SHFE.CU2207,2022-06-01 14:23:00.000,71530,71550,71530,71550,50,17885600,139876,2022-06-01 14:23:59.000
SHFE.CU2207,2022-06-01 14:24:00.000,71550,71560,71540,71560,38,13594600,139860,2022-06-01 14:24:56.500
SHFE.CU2207,2022-06-01 14:25:00.000,71560,71590,71560,71580,175,62625400,139840,2022-06-01 14:25:59.500
SHFE.CU2207,2022-06-01 14:26:00.000,71570,71590,71570,71570,124,44376200,139872,2022-06-01 14:26:59.500
SHFE.CU2207,2022-06-01 14:27:00.000,71570,71570,71550,71550,109,38999650,139830,2022-06-01 14:27:59.500
SHFE.CU2207,2022-06-01 14:28:00.000,71550,71560,71540,71550,67,23969700,139832,2022-06-01 14:28:59.500
SHFE.CU2207,2022-06-01 14:29:00.000,71550,71550,71530,71540,74,26470050,139865,2022-06-01 14:29:59.500
SHFE.CU2207,2022-06-01 14:30:00.000,71530,71550,71530,71540,114,40777350,139864,2022-06-01 14:30:59.500
SHFE.CU2207,2022-06-01 14:31:00.000,71540,71550,71540,71550,44,15739100,139890,2022-06-01 14:31:59.500
SHFE.CU2207,2022-06-01 14:32:00.000,71550,71560,71530,71540,84,30049400,139912,2022-06-01 14:32:54.500
SHFE.CU2207,2022-06-01 14:33:00.000,71550,71580,71550,71560,81,28982850,139892,2022-06-01 14:33:59.500
SHFE.CU2207,2022-06-01 14:34:00.000,71560,71570,71560,71560,37,13239250,139910,2022-06-01 14:34:59.500
SHFE.CU2207,2022-06-01 14:35:00.000,71560,71560,71550,71550,43,15384950,139922,2022-06-01 14:35:59.500
SHFE.CU2207,2022-06-01 14:36:00.000,71550,71550,71520,71520,162,57948550,139878,2022-06-01 14:36:59.500
SHFE.CU2207,2022-06-01 14:37:00.000,71520,71540,71480,71510,511,182696000,139814,2022-06-01 14:37:59.500
SHFE.CU2207,2022-06-01 14:38:00.000,71510,71530,71510,71530,45,16092400,139833,2022-06-01 14:38:59.000
SHFE.CU2207,2022-06-01 14:39:00.000,71530,71540,71520,71540,29,10372500,139844,2022-06-01 14:39:57.000
SHFE.CU2207,2022-06-01 14:40:00.000,71530,71540,71520,71520,42,15022150,139852,2022-06-01 14:40:55.000
SHFE.CU2207,2022-06-01 14:41:00.000,71520,71550,71520,71530,76,27183550,139845,2022-06-01 14:41:59.000
SHFE.CU2207,2022-06-01 14:42:00.000,71550,71550,71530,71550,44,15739150,139858,2022-06-01 14:42:58.500
SHFE.CU2207,2022-06-01 14:43:00.000,71550,71580,71550,71580,92,32919650,139909,2022-06-01 14:43:59.000
SHFE.CU2207,2022-06-01 14:44:00.000,71580,71590,71570,71590,113,40442750,139906,2022-06-01 14:44:59.000
SHFE.CU2207,2022-06-01 14:45:00.000,71580,71600,71570,71580,131,46890450,139876,2022-06-01 14:45:59.500
SHFE.CU2207,2022-06-01 14:46:00.000,71580,71590,71570,71570,70,25052500,139870,2022-06-01 14:46:59.500
SHFE.CU2207,2022-06-01 14:47:00.000,71570,71590,71570,71570,43,15389200,139876,2022-06-01 14:47:55.500
SHFE.CU2207,2022-06-01 14:48:00.000,71570,71570,71560,71560,89,31845700,139858,2022-06-01 14:48:59.500
SHFE.CU2207,2022-06-01 14:49:00.000,71560,71560,71550,71550,95,33990050,139892,2022-06-01 14:49:59.500
SHFE.CU2207,2022-06-01 14:50:00.000,71560,71570,71550,71570,53,18964900,139875,2022-06-01 14:50:56.500
SHFE.CU2207,2022-06-01 14:51:00.000,71560,71570,71560,71560,26,9303300,139860,2022-06-01 14:51:59.500
SHFE.CU2207,2022-06-01 14:52:00.000,71570,71610,71560,71600,278,99502750,139888,2022-06-01 14:52:59.500
SHFE.CU2207,2022-06-01 14:53:00.000,71600,71610,71590,71590,96,34368250,139894,2022-06-01 14:53:57.000
SHFE.CU2207,2022-06-01 14:54:00.000,71590,71600,71570,71580,135,48322500,139950,2022-06-01 14:54:59.500
SHFE.CU2207,2022-06-01 14:55:00.000,71590,71590,71580,71590,143,51183750,139958,2022-06-01 14:55:59.500
SHFE.CU2207,2022-06-01 14:56:00.000,71590,71600,71580,71590,78,27920300,139976,2022-06-01 14:56:59.500
SHFE.CU2207,2022-06-01 14:57:00.000,71600,71610,71590,71610,240,85922400,139937,2022-06-01 14:57:59.500
SHFE.CU2207,2022-06-01 14:58:00.000,71600,71620,71580,71600,251,89860300,139925,2022-06-01 14:58:59.000
SHFE.CU2207,2022-06-01 14:59:00.000,71600,71600,71570,71600,277,99144850,139921,2022-06-01 15:00:00.500
